probeset_id	array_01.cel	array_02.cel	array_03.cel	array_04.cel	array_05.cel	array_06.cel	array_07.cel	array_08.cel	array_09.cel	array_10.cel	array_11.cel	array_12.cel	array_13.cel	array_14.cel	array_15.cel	array_16.cel	array_17.cel	array_18.cel
mtr-miR2588b_st	0.84437	0.73171	0.87321	0.73476	0.77963	0.84407	1.43640	0.92108	0.73171	0.65649	0.78834	1.24439	0.97818	0.90011	0.64944	0.53852	0.85167	0.40623
mtr-miR2589_st	0.70913	0.09698	1.15001	0.62433	0.73471	0.56803	0.71745	0.33795	0.66715	1.48027	0.70443	0.69972	0.93882	0.93935	0.62243	0.95401	0.96541	1.34233
mtr-miR2590a_st	0.55051	0.87345	0.55382	0.45088	0.40935	0.61289	0.38662	0.34989	0.48245	0.40935	0.43444	0.46041	0.34989	0.64264	0.63432	0.66532	0.26162	0.50638
mtr-miR2590b_st	0.92218	1.01456	0.86834	0.90349	0.52222	0.53963	0.82017	0.90168	0.59504	0.62510	1.50174	0.83072	1.20399	0.69827	0.89272	0.43779	0.99466	0.93935
mtr-miR2590c_st	0.97740	0.57878	0.95777	0.82759	1.04645	1.26886	0.93174	1.07715	0.93928	0.86630	1.04427	0.80535	0.70395	0.89943	0.67173	0.75056	0.86712	0.89943
mtr-miR2590d_st	0.78869	0.78468	0.88289	0.33156	1.01044	0.86344	0.79900	0.71670	0.83976	0.64135	1.08388	0.93840	0.71463	0.77409	0.47914	0.76081	0.75951	1.02199
mtr-miR2590e_st	0.72716	0.47873	0.42614	0.80448	0.51417	0.72014	1.02245	0.52295	0.16671	0.85097	0.28969	0.95733	0.57001	0.83837	1.53552	0.40923	0.51684	0.22986
mtr-miR2590f_st	0.80658	0.84217	0.68925	0.93935	0.65333	0.68925	0.64327	0.48709	0.63663	0.64327	0.70420	0.70128	0.63407	0.46897	0.80658	0.54972	0.91611	0.84887
mtr-miR2591_st	0.36451	0.46612	0.32869	0.59366	0.65783	0.62968	0.57653	0.45069	1.15717	0.62968	0.63236	0.67521	0.39123	0.76762	0.63391	0.63391	0.50774	0.37242
mtr-miR2592b_st	0.49183	0.77974	0.77974	1.06783	0.65899	0.46504	0.63223	0.60732	0.46504	1.07191	0.75782	0.64842	0.52682	0.76748	0.67403	0.38034	0.71200	0.60523
mtr-miR2592c_st	0.65185	0.62449	0.93248	0.94055	0.49191	0.65783	0.40275	0.62014	0.75298	0.85216	0.50375	0.45435	0.75288	0.47400	0.68296	0.40923	1.02475	0.64244
mtr-miR2592d_st	0.49502	0.68330	0.99642	0.62449	0.54240	0.81331	0.44461	0.51336	0.74513	0.28202	0.73896	0.52933	0.32116	0.33658	0.48337	1.06938	0.89489	0.52826
mtr-miR2592e_st	0.45216	0.59468	0.48423	0.44531	0.76986	0.81338	0.89518	0.49200	0.43986	1.00845	0.62006	0.51502	0.54020	0.62174	0.71745	0.37972	0.97596	0.62869
mtr-miR2592f_st	0.53383	0.37757	0.76175	0.46777	0.38026	0.58083	0.50375	0.81488	0.98192	0.48082	0.32318	0.50083	0.28937	0.53286	0.64044	0.52631	0.28647	0.73347
mtr-miR2592i_st	0.53549	0.27980	0.33929	0.78468	0.75167	0.45262	0.29867	0.36585	0.46504	0.39357	0.75167	0.65902	0.64880	0.69521	0.47330	0.55615	0.64880	0.57552
mtr-miR2592j_st	0.31681	0.46504	0.88012	0.43936	0.60680	0.32598	0.72688	0.47885	1.46366	0.44155	0.22671	0.27039	0.38209	0.53572	0.54555	0.72876	0.96316	0.81995
mtr-miR2592o_st	0.36880	0.43797	0.65047	0.59265	0.42834	0.26806	0.34611	0.75910	0.23985	0.47640	0.68380	0.60422	0.16147	0.36255	0.47703	1.03073	0.62452	0.27759
mtr-miR2592p_st	0.22898	0.62400	0.54889	0.50504	1.42892	0.54889	0.82081	0.67138	0.99362	0.92074	0.49077	0.73227	1.02052	0.40387	1.26651	1.01715	0.66012	0.42996
mtr-miR2592q_st	0.25036	0.57098	0.62449	0.69903	0.43283	0.81331	0.26664	0.85089	0.77037	1.25933	0.81801	0.56184	0.31506	0.53396	0.31298	0.54555	0.64393	0.34611
mtr-miR2592r_st	0.49865	0.25893	0.46264	0.53343	0.57213	0.65099	0.20516	0.47885	0.86947	0.77214	0.34611	0.56327	0.83246	0.28739	0.62835	0.73450	0.48522	0.64842
mtr-miR2592s_st	0.52625	0.55488	0.41852	0.72055	0.65783	0.66425	0.48243	0.57490	0.71433	1.36820	0.30864	0.91550	0.24103	0.44992	0.59862	0.64161	0.58816	0.34611
mtr-miR2593a_st	0.65783	0.67880	0.25107	0.62449	0.42394	0.63638	0.88073	1.01392	0.69268	0.65783	0.39788	0.33719	0.81912	0.92855	0.47454	0.91916	0.52136	0.81171
mtr-miR2593b_st	0.63906	0.62531	1.07367	0.72004	0.75408	1.15017	0.81299	0.92732	0.72004	1.54765	0.51981	0.48206	1.05821	0.68300	0.81299	0.99473	0.65551	0.59078
mtr-miR2593c_st	0.68358	0.41974	0.78468	0.46800	1.21355	0.24179	0.56095	0.99615	0.43615	0.62799	0.68358	0.62507	0.40121	0.76325	0.32230	0.48603	0.59037	0.61626
mtr-miR2594a_st	0.55738	0.65232	0.62448	0.33658	0.93985	0.39240	0.74527	1.53029	0.94005	0.65781	1.29575	0.70409	0.67816	0.45308	0.71475	0.29955	0.46883	0.18737
mtr-miR2594b_st	1.70191	1.76130	1.87347	2.43423	2.31512	1.77433	1.93322	1.64845	1.48464	2.26878	1.78385	1.63904	1.92493	1.92997	1.53617	1.83848	1.63451	1.94135
mtr-miR2595_st	0.33658	0.52944	0.25558	0.78484	0.22337	0.49602	0.26899	0.68734	0.32372	0.37562	0.58566	0.29425	0.68958	0.40574	0.24145	0.19475	0.34814	0.70393
mtr-miR2596_st	0.33264	0.43771	0.32869	0.62498	0.82384	0.80325	0.50375	0.54355	0.48777	0.50119	0.50424	0.28650	0.41987	0.45074	1.00124	0.66276	0.41682	0.76615
mtr-miR2597_st	0.22448	0.36241	0.41528	0.47926	0.44248	0.47926	0.20459	0.51771	0.32609	0.44105	0.46794	0.23239	0.52025	0.33912	0.25828	0.39454	0.20261	0.43164
mtr-miR2111g_st	0.68700	0.46213	0.94110	1.11917	0.50375	0.77972	0.50375	0.47885	0.97628	0.48708	0.73712	0.64842	0.55335	0.71829	0.53513	0.97974	0.58592	0.64842
mtr-miR2111h_st	1.08972	0.70910	0.62449	0.78468	0.82336	0.99345	1.38360	1.12286	1.45461	1.56873	1.08998	1.86756	0.95235	0.63403	0.75142	0.94220	0.95235	0.87908
mtr-miR2111i_st	0.79443	0.32355	0.65620	0.86320	0.46191	0.72367	0.74245	0.70945	0.70375	0.58481	0.62106	0.95093	0.74261	0.45071	0.64506	0.99284	0.74612	0.68383
mtr-miR2111j_st	0.50006	0.69358	0.71230	0.94815	1.53099	1.22646	0.92500	0.72610	0.73249	1.43543	0.81783	1.15588	1.26378	1.03354	0.88092	1.27798	0.72022	1.61815
mtr-miR2111k_st	0.85831	0.68837	0.80707	0.56967	1.44866	0.66022	0.75977	0.74986	0.71652	0.43814	0.72805	0.44628	0.40361	0.69527	0.48476	0.66252	0.48326	0.99718
mtr-miR2111l_st	1.33404	0.95777	1.06021	1.26451	0.93336	0.74057	0.99163	0.99322	1.00035	0.93336	0.93336	1.82213	1.29309	0.49331	1.19771	0.64420	1.25584	1.01651
mtr-miR2111m_st	0.12555	0.25564	0.94583	0.93935	0.61693	0.57823	0.55614	0.65783	0.76363	0.88202	0.41101	0.23404	0.68320	0.74131	0.54555	0.27639	0.58909	0.49202
mtr-miR2111n_st	0.71983	0.50040	1.00774	0.83661	0.75056	0.83661	1.06946	0.51968	0.97155	0.73379	0.73916	1.09675	0.53265	0.48240	0.76777	0.79247	0.86149	0.61310
mtr-miR2111o_st	0.76934	0.75631	1.20549	0.74180	0.65783	0.80258	1.47963	0.88428	0.80109	0.96011	1.25075	0.59383	0.74966	0.82482	0.83475	0.68462	0.40105	1.12286
mtr-miR2111p_st	0.59304	0.87500	0.50814	0.74320	0.45493	0.56831	0.57902	0.78698	1.23863	1.09885	0.64965	0.71444	0.87356	0.72932	0.50762	0.64096	0.86038	1.03282
mtr-miR2111q_st	0.50680	0.60650	0.04693	0.27517	0.96481	0.40703	0.49551	0.65783	0.40256	0.37568	0.64521	0.21318	0.17454	0.34605	0.43593	0.73590	0.49373	0.52159
mtr-miR2111r_st	1.30762	1.12056	1.23239	1.10025	1.67680	1.37513	1.16516	1.18231	1.33861	0.85097	1.69376	0.80216	1.45528	1.10025	1.30504	1.19420	1.33473	1.12552
mtr-miR2111s_st	0.65585	0.72868	0.64860	0.67038	1.06220	0.65783	0.74259	0.83630	0.86333	0.70908	1.17564	1.14211	1.74415	1.17819	0.58482	0.49071	0.48220	0.53688
mtr-miR2598_st	0.55675	0.95777	0.57774	0.73792	0.45700	1.15017	0.45700	1.28675	0.47045	0.65783	0.50916	0.45408	1.04852	1.26781	0.64310	1.22922	1.19536	0.47566
mtr-miR2599_st	1.70473	0.86840	0.91217	1.48471	1.48227	1.46712	0.86272	0.60827	1.14922	1.00352	1.14137	0.48420	1.07754	0.93935	1.06745	0.72827	0.74726	0.80109
mtr-miR2600_st	1.37061	0.89495	0.89495	1.02697	0.61790	1.25175	0.29445	0.65783	2.05920	1.00618	1.42780	0.56655	0.91836	1.41035	0.77613	0.99079	1.08082	1.29573
mtr-miR2601_st	0.79882	0.52566	0.24133	0.47757	0.72117	0.64637	0.72117	1.10170	1.00609	0.69405	1.08603	0.47439	0.72322	0.99997	0.11561	0.46928	0.92100	0.91291
mtr-miR2602a_st	0.53874	0.46504	0.35639	0.47685	0.42909	0.96947	0.51555	0.29260	0.62449	0.66769	1.11769	0.67613	0.59772	0.63900	1.00040	0.67013	0.27540	0.64842
mtr-miR2602b_st	0.63925	0.51753	0.90046	0.53079	0.50375	0.75601	0.50102	0.85571	0.35735	0.56412	0.50102	0.98832	0.50344	0.70816	0.45030	0.51277	0.79973	0.31391
mtr-miR2603_st	0.58339	0.71120	0.32869	0.71185	0.81673	0.67774	0.39877	1.25611	0.57460	0.43027	0.24113	0.64179	0.41939	0.77805	0.68777	0.36142	0.55675	0.72761
mtr-miR2604_st	0.27230	0.50725	0.84052	0.66743	0.70611	0.54058	0.60020	0.54058	0.55614	0.69198	0.86862	0.38358	0.31581	0.63900	0.47903	0.31103	0.74982	0.68257
mtr-miR2605_st	0.48710	0.54736	0.71390	0.45575	0.46710	0.51671	0.44237	0.70872	0.74952	0.58069	1.34662	0.57128	0.69809	0.73311	0.59722	0.71699	0.47105	0.28074
mtr-miR2606a_st	0.47388	0.92960	0.16955	0.61997	0.65735	0.60586	1.30599	0.12751	0.29019	0.62967	0.65735	0.25332	1.09469	0.62555	1.20559	0.75828	0.58022	0.58498
mtr-miR2606b_st	0.43621	0.45316	0.35899	0.49098	0.66536	0.61444	0.39918	0.28082	0.64281	0.80723	0.76009	0.69364	0.69927	0.78468	0.61288	0.44098	0.87007	0.69652
mtr-miR2606c_st	0.53279	0.49945	0.41971	0.81431	0.69831	0.68827	0.44908	0.72333	0.44076	0.16238	0.34611	0.46469	0.38946	0.56987	0.36182	0.48663	0.42332	0.42351
mtr-miR2607_st	0.35346	0.60501	0.95776	0.91619	1.21910	0.74097	0.47922	0.61036	0.92985	0.65783	0.65783	0.48607	0.57001	0.63900	0.53619	0.54555	0.68827	0.80108
mtr-miR2608_st	1.01044	0.78468	0.51108	0.95867	0.63417	0.99359	0.92500	0.38925	1.22883	0.66427	0.32581	0.66135	0.43378	1.44306	0.91878	1.38433	0.55675	0.80894
mtr-miR2609a_st	0.38752	0.46936	0.78899	1.71931	0.59832	0.68352	0.71745	0.66215	0.75240	0.85528	0.65783	0.39005	0.77536	0.53588	0.69197	0.25618	0.44827	0.44333
mtr-miR2609b_st	0.55609	0.51109	0.68907	0.51109	0.72128	0.94956	0.70681	0.69638	0.69935	0.47411	0.44723	0.86595	0.64341	0.93935	0.44434	0.85097	1.53314	0.34789
mtr-miR2609c_st	0.33437	0.39879	0.60925	0.62449	0.52060	0.65561	0.37975	0.65783	0.62591	0.71373	1.17173	0.95093	0.57001	0.51500	1.00623	0.40832	0.41939	0.77434
mtr-miR2610a_st	0.66171	1.34586	0.89291	0.55373	0.57234	0.97430	1.01650	0.78259	0.97920	0.50629	0.63200	0.66943	0.54180	1.31457	0.40889	0.88355	0.90185	0.83775
mtr-miR2610b_st	0.64806	1.04162	0.76455	0.80193	0.80323	0.52393	0.74106	0.87451	0.60436	0.76024	0.45140	0.79047	1.41155	0.46631	0.53578	0.93177	0.69880	0.80109
mtr-miR2611_st	0.47603	0.26041	0.62449	0.44821	0.64669	0.62449	0.56501	0.87313	0.86005	0.64669	0.33496	0.80216	0.85859	1.05971	0.39521	0.82477	0.79724	0.49078
mtr-miR169q_st	0.76466	0.65453	1.16894	0.58886	0.88802	0.67741	0.71745	0.68270	0.82795	0.55513	0.60747	0.35105	0.61857	0.65695	0.66781	0.58734	1.43680	0.68270
mtr-miR2585c_st	2.52482	1.09755	1.35950	0.65359	2.14355	1.44692	1.76349	1.65203	0.94087	1.11883	0.79761	1.48380	0.74966	1.85894	1.20653	0.98332	0.69653	0.83697
mtr-miR2585d_st	1.55946	1.51339	1.59915	1.14922	1.23353	0.91788	1.35950	1.60813	1.46447	1.90447	1.28006	1.83419	2.35958	2.01756	0.88751	0.85953	1.21007	1.10942
mtr-miR2585e_st	1.17692	1.65332	1.73314	1.83551	1.58386	1.38094	1.28504	1.55980	0.55728	0.51895	1.20350	0.37241	1.49587	1.31655	0.74440	0.96304	1.29792	1.18967
mtr-miR2612a_st	0.55675	0.59998	0.61371	0.75943	0.85567	0.64705	0.77373	0.41288	0.79031	0.28773	0.56828	0.57342	0.45169	0.35932	0.64244	0.31639	0.85060	0.40240
mtr-miR2612b_st	0.60084	0.84839	0.57974	0.74088	0.50375	0.52202	0.51251	0.48364	0.77426	0.46081	0.61845	0.44517	0.86334	0.85432	0.43828	0.78002	0.75375	0.54310
mtr-miR2613_st	0.80057	0.26568	0.87980	0.87297	0.30740	1.27625	1.44640	0.57855	0.64402	0.95917	0.91167	0.92593	0.80057	0.89431	0.57164	1.12031	0.97098	1.25775
mtr-miR2614_st	0.60141	0.29647	0.29692	0.42891	0.43844	0.56819	0.34611	0.40658	0.31757	0.37101	0.25250	0.13700	0.43553	0.49500	0.25743	0.35281	0.16697	0.21116
mtr-miR2615a_st	0.64053	0.80809	0.62449	0.64880	0.68214	0.54563	1.47403	0.88428	0.55397	0.53379	0.69143	0.79703	0.60707	0.77576	1.32349	0.63965	0.79625	0.41754
mtr-miR2615b_st	0.65783	0.67501	2.07897	0.78468	0.84913	1.06829	1.62371	0.62893	1.05607	0.47818	1.32131	0.26734	0.74966	0.63900	0.66683	0.78807	0.66191	0.82667
mtr-miR2615c_st	0.90558	0.79750	1.36509	0.79711	1.01044	0.68541	0.85258	1.19916	0.81727	0.49590	0.65783	0.89893	0.96093	0.63896	0.92214	0.75805	0.63257	0.57868
mtr-miR2616_st	5.18634	5.48278	4.61501	4.44798	4.79316	4.69590	4.52678	5.21508	3.48314	3.75805	4.44142	4.06854	6.85442	6.71519	6.59648	6.14036	6.14043	6.16201
mtr-miR1509b_st	1.44272	1.97644	1.03906	1.76800	1.22687	1.38052	0.73464	1.13866	1.57397	1.89291	1.09950	1.35444	1.15317	1.49708	0.94906	1.64355	0.82290	0.62734
mtr-miR2617a_st	0.53663	0.31766	0.67461	0.83480	0.36473	0.82104	0.50375	0.58260	0.78771	0.66462	0.68219	0.58260	1.06037	0.47811	0.68708	0.60894	0.58260	0.50931
mtr-miR2617c_st	1.01058	0.41195	0.70754	0.73134	0.45181	1.08605	0.73496	0.53269	0.72395	0.98480	0.59215	0.58923	0.55962	0.56725	0.48732	0.49791	0.56242	0.48914
mtr-miR2617b_st	0.25425	0.62449	1.20581	0.97166	0.70057	0.51641	0.66567	0.74291	1.20747	0.49708	0.86862	0.59665	0.69941	0.17583	0.49378	0.56756	0.62393	0.42667
mtr-miR2618a_st	0.56366	1.10367	0.84668	1.05964	0.82336	0.65783	0.96205	1.31770	1.28462	1.27816	0.47356	0.24830	0.15901	0.60630	1.17575	0.66806	0.93785	0.35254
mtr-miR2618b_st	1.85086	2.13188	2.04846	1.49208	2.16760	2.08612	1.72252	1.80599	2.08040	2.21912	2.02217	2.01876	1.93873	1.67850	1.56352	2.27249	1.71392	1.57564
mtr-miR2619_st	0.41876	0.62960	0.54193	0.37912	0.43637	0.81331	0.55916	0.31021	0.60362	0.65783	0.65783	0.70818	0.59138	0.50425	0.42165	1.06408	0.61763	0.34611
mtr-miR2620_st	0.70841	0.17614	0.55393	0.52600	0.26009	0.53291	0.98349	0.51189	0.29450	0.71879	0.32307	0.82600	0.80007	0.53981	0.55171	0.31282	0.62238	0.35559
mtr-miR2621_st	0.77332	0.92585	0.60174	1.10621	0.56526	0.73809	0.68788	0.27684	0.43529	0.72943	0.65783	0.70959	0.69243	0.77394	0.55638	0.98590	0.69792	0.75706
mtr-miR2622_st	0.91086	0.61318	0.77336	0.46504	0.81204	0.68950	0.46310	0.64380	0.44486	0.46742	0.28198	0.10954	0.69133	0.32256	0.70613	0.66686	1.03073	0.77848
mtr-miR2623_st	0.50758	0.60063	0.95777	0.35550	0.53358	0.68906	0.50384	0.28665	0.52348	0.50375	0.79342	0.49701	1.06552	0.63443	0.54601	0.54481	0.55721	0.34656
mtr-miR2624a_st	0.37308	1.33704	0.62449	1.14922	0.41869	0.92659	0.54159	0.47885	0.59231	0.61486	0.45269	0.42534	0.73456	0.67433	0.80671	0.65022	0.98442	1.31834
mtr-miR2624b_st	0.55675	0.93139	1.03761	0.48652	0.54072	0.58481	0.51954	0.43335	0.46504	0.51954	0.51954	0.67426	0.71672	0.44000	0.57978	0.40923	0.59282	0.97452
mtr-miR2625_st	0.83997	0.54477	0.43110	0.45674	1.05605	0.54477	0.81876	0.72570	0.63334	0.50375	0.32452	0.42583	1.00472	0.58188	0.82954	0.57282	0.63648	0.49202
mtr-miR2626_st	0.79443	0.78301	1.05077	1.41813	0.57856	0.91813	1.03840	0.65783	0.90653	0.83319	0.86695	0.82378	0.80544	0.61600	0.82759	1.17193	0.79048	0.79943
mtr-miR2627_st	0.46236	0.29523	0.27567	0.63717	0.49810	0.80983	0.35658	0.47885	0.41203	0.14486	0.32655	0.14700	0.43206	0.63900	0.35334	0.37594	0.40284	0.57008
mtr-miR2592a_st	0.21879	0.52867	0.70107	0.31755	0.26755	0.33658	0.39045	0.70217	0.65004	0.97834	0.34012	0.39045	0.41985	0.39524	0.50954	0.40324	0.88323	0.64243
mtr-miR2592g_st	0.18462	0.70229	0.75798	0.56358	0.53861	0.39725	0.53861	0.38518	0.72303	0.69269	0.32174	0.65019	0.48908	0.18918	0.76198	0.50776	0.70842	0.53655
mtr-miR2592h_st	0.52915	0.76775	0.80856	0.48016	0.65331	0.56819	0.40493	0.96503	0.46505	0.91761	0.68178	0.65782	0.56264	0.64034	0.77784	0.58754	0.99506	0.65188
mtr-miR2592k_st	0.63693	0.81190	0.40531	0.98540	0.39948	0.60570	0.89372	0.47885	0.38489	0.65783	0.71612	0.25708	0.95222	1.12286	0.16976	0.71992	0.73303	0.49202
mtr-miR2592l_st	0.30364	0.59771	1.01222	0.60428	0.64299	0.51950	0.52610	0.79266	1.13038	0.64299	0.91733	0.31932	0.79838	0.22988	0.46434	0.71404	0.60547	0.34611
mtr-miR2592m_st	0.46626	1.03991	0.35478	0.60477	0.36293	0.35701	0.71745	0.79756	0.66602	0.95168	0.78751	0.69189	1.01259	0.61858	0.99770	0.74070	0.49387	0.23584
mtr-miR2592n_st	0.36046	0.67753	0.51771	0.33658	0.65783	0.62123	0.81257	1.54960	0.58497	0.77934	0.53462	0.39405	0.53354	0.26273	0.61067	0.30245	0.71567	0.72947
mtr-miR2111a_st	0.59819	0.66385	1.42593	0.98348	0.70109	0.83557	1.12380	0.98279	1.25567	0.46989	1.32954	0.46784	0.68099	0.63900	0.66796	0.64406	0.70109	0.43664
mtr-miR2111b_st	0.53799	0.52496	0.96175	0.96028	0.65783	0.74205	0.91885	0.85924	0.80109	0.62634	0.56461	0.77067	0.77142	0.10124	0.54953	1.32010	0.62079	0.69342
mtr-miR2111c_st	0.75282	0.62449	0.72717	0.71787	0.60658	0.48368	1.05464	0.54712	0.73416	0.43948	0.43948	0.64842	0.57001	0.73932	0.73270	0.66971	0.44974	0.49033
mtr-miR2111d_st	1.08367	0.84114	1.31166	0.76263	0.77930	1.03518	0.38876	0.43403	0.74596	0.66023	1.08047	1.00787	0.47584	1.08227	0.52782	0.45827	1.15220	0.61349
mtr-miR2111e_st	0.36341	0.81523	1.15187	0.67659	0.28598	0.32250	0.71745	0.70993	0.67659	0.50545	0.39821	0.36866	0.98032	0.33631	0.60833	0.25356	0.57313	1.12286
mtr-miR2111f_st	0.77489	0.51483	0.41083	0.85752	1.21964	0.98088	0.99784	0.73068	0.53064	0.59283	0.68569	1.10741	1.31457	0.88263	0.43975	0.71330	0.55258	0.55290
mtr-miR2628_st	0.74066	0.29587	0.58471	0.75699	0.53769	0.75955	0.69534	0.61133	0.75698	0.40264	0.60406	0.60975	0.33656	0.61133	0.36095	0.38154	0.67642	0.62074
mtr-miR2629a_st	0.46639	0.39599	0.44903	0.60377	0.63710	0.81263	0.50459	0.49393	0.47334	0.74787	0.32538	0.50167	0.49182	0.47510	0.47879	0.49631	1.03157	0.34086
mtr-miR2629d_st	0.31764	0.43498	0.83965	0.19221	0.38563	0.10356	0.14813	0.53971	0.64070	0.28967	0.97187	0.32200	0.56015	0.36073	0.60839	0.35629	0.48579	0.80109
mtr-miR2629e_st	0.38995	0.33438	0.60099	0.46504	0.63011	0.65783	0.53910	0.47885	0.60361	0.27448	1.06421	0.75248	0.73696	0.38584	0.69035	0.53673	1.27000	0.41436
mtr-miR2629b_st	0.46878	0.39430	0.44505	0.59724	0.35540	0.23841	0.40558	0.35739	0.46504	0.92171	0.41685	0.26399	0.33317	0.51507	0.37348	0.38737	0.35449	0.31257
mtr-miR2629c_st	0.14416	0.43207	0.22249	0.27262	0.32953	0.36941	0.22249	0.28665	0.31799	0.50759	0.91576	0.96883	0.98365	0.46478	0.42425	0.65854	0.34240	0.04120
mtr-miR2629f_st	0.55292	0.32355	0.51323	0.50259	0.44414	0.57727	0.48195	0.84237	0.25380	0.53065	0.32147	0.41440	0.41939	0.30792	0.71745	0.88851	1.16155	0.38365
mtr-miR2629g_st	0.37232	0.36411	0.77487	0.47977	0.12227	0.86342	0.49648	0.43702	0.21963	0.49648	0.75435	0.64842	0.18194	0.63181	0.92218	0.54710	0.56976	0.64842
mtr-miR2630a_st	0.53491	0.43286	0.68345	0.43286	0.46241	0.33951	0.43739	0.44666	0.72267	0.42153	0.47157	0.32114	0.14442	0.27671	0.30023	0.46713	0.34096	0.70737
mtr-miR2630b_st	0.33658	0.39930	0.40726	0.46718	0.60671	0.46873	0.29498	0.41725	0.40726	0.50898	0.34611	0.43682	0.57370	0.34027	0.37545	0.03302	0.41939	0.93169
mtr-miR2630c_st	0.31512	0.66456	0.40411	0.90765	0.16632	0.58085	0.38522	0.44715	0.74030	0.50375	0.46191	0.61672	0.67065	0.45715	0.35709	0.79409	0.53995	0.46191
mtr-miR2630w_st	0.32868	0.58463	0.56223	0.58538	0.43080	0.54974	0.46567	0.84451	0.45180	0.60718	0.43080	0.63518	0.24602	0.73619	0.50236	0.70158	0.71567	0.41889
mtr-miR2630x_st	0.55675	0.58870	0.80798	0.16880	0.65783	0.46505	0.41330	0.49104	0.74292	0.42725	0.76447	0.70954	0.59331	0.68755	0.61506	0.49853	0.50053	0.22986
mtr-miR2630y_st	0.45849	0.65408	0.46504	0.75415	0.64588	0.35286	0.81649	0.60850	1.33937	0.82212	0.94987	1.09454	0.54116	0.32830	0.71909	0.38038	0.46355	0.67711
mtr-miR2630d_st	0.33658	0.38558	0.61304	0.30383	0.34611	0.65783	0.34611	0.13644	0.22613	0.82303	0.41892	0.40951	0.28665	0.40009	0.24128	0.34935	0.28375	0.34611
mtr-miR2630e_st	0.46646	0.52373	0.57320	0.62449	0.59062	0.50345	0.60308	0.77079	1.07852	0.59062	0.59062	0.80216	0.66934	0.37809	0.95359	0.56456	0.41939	0.50126
mtr-miR2630f_st	0.39019	0.46504	0.62449	0.65808	0.49789	0.56854	0.41849	0.93250	0.34322	0.23631	0.57807	0.39971	0.28078	0.47377	0.47324	0.54642	0.42093	0.49202
mtr-miR2630g_st	0.68922	0.17614	0.67947	0.70884	0.50882	0.66290	0.14265	0.74217	0.54939	0.57714	0.41950	0.80216	0.57508	0.37364	0.12478	0.62989	0.28375	0.62215
mtr-miR2630h_st	0.33658	0.39869	0.38055	0.38845	0.47845	0.70053	0.62116	0.68973	0.75683	0.77524	0.80226	0.70028	0.35303	0.46892	0.53869	0.40923	0.32320	0.76583
mtr-miR2630i_st	0.36815	0.46976	1.10398	0.27124	0.50601	0.36941	0.50601	0.90693	0.47628	0.50961	0.22321	0.30432	0.46571	0.32539	0.40118	0.40923	0.44203	0.34380
mtr-miR2630j_st	0.31169	0.41130	0.73124	0.93603	0.57775	0.60012	0.29433	0.13105	0.25185	0.65783	0.60681	0.63625	0.40567	0.42796	0.65230	0.36199	0.40098	0.49056
mtr-miR2630k_st	0.18487	0.42877	0.66773	0.78468	0.53748	0.51264	0.80518	0.41132	0.68127	0.22629	0.52186	1.22374	0.59513	0.65460	0.42023	0.75085	0.59513	0.53534
mtr-miR2630l_st	0.68530	1.39168	0.78307	0.70026	0.74099	0.72027	0.61086	0.60467	0.59211	0.61808	0.49271	1.23408	0.53378	0.63900	0.68308	0.64674	0.24751	0.66413
mtr-miR2630m_st	-0.00123	0.35927	0.81166	0.40338	0.41290	0.53184	0.56385	0.68481	0.39014	0.37309	0.50375	0.12086	0.99158	0.51891	0.11561	0.44728	0.52055	0.67540
mtr-miR2630n_st	0.22215	0.72021	0.56076	0.18350	0.75355	0.41266	0.20459	0.47885	0.56076	0.22321	0.65783	0.44182	0.72276	0.57456	0.50207	0.35062	0.14610	0.49202
mtr-miR2630o_st	0.34875	0.55028	0.61329	0.51510	0.85264	0.53371	0.51510	0.44694	0.12299	0.52931	0.65502	0.87515	0.41939	0.51978	0.33873	0.25187	0.55675	0.35708
mtr-miR2630p_st	0.44746	0.94965	0.59586	0.77656	0.63457	0.80012	0.06926	0.41747	0.34573	0.33291	0.31462	0.36068	0.40619	0.34783	0.63696	0.46170	0.40502	0.33799
mtr-miR2630q_st	0.20424	0.47253	0.63290	0.67010	0.62840	1.27821	0.86642	0.46287	1.02483	0.81750	0.55672	0.95113	1.03794	0.53811	0.54555	1.18449	0.51483	0.64842
mtr-miR2630r_st	0.42043	0.48414	0.60871	0.78468	0.42966	0.64263	0.50670	0.81842	0.67150	1.01156	0.58775	0.58775	0.44723	0.49717	0.56694	0.33681	0.55675	0.39044
mtr-miR2630s_st	0.37751	0.56186	0.62449	0.27788	0.59913	0.52390	0.49463	0.49835	0.38455	0.42493	0.69107	0.58972	0.46745	0.41121	0.42585	0.59003	0.35175	0.51152
mtr-miR2630t_st	0.22195	0.33575	0.49102	0.61566	0.35494	0.75025	0.52972	0.28665	0.97036	0.50375	0.33535	0.33727	0.53153	0.32775	0.51075	0.43520	0.55675	1.03177
mtr-miR2630u_st	0.20744	0.26408	0.95777	0.16781	0.95097	0.41828	0.50375	0.23901	0.40558	0.39337	0.34054	0.42493	0.51055	0.38385	0.61816	0.32663	0.35992	0.52533
mtr-miR2630v_st	0.58191	0.76868	0.68865	0.68878	0.66792	0.52684	1.02108	0.73862	0.64536	0.89526	1.01780	0.74114	0.57001	0.56456	0.60125	0.85097	0.61964	0.33574
